,Unnamed: 0,r,r_baseline,time,region_1,region_2,region_pair,subject,eid,date,sert-cre
4201,,-0.01719198873995724,-0.004324972957774851,-0.8500000000000001,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4202,,-0.015808670498499884,-0.002941654716317495,-0.75,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4203,,-0.012166089198937498,0.0007009265832448909,-0.6500000000000001,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4204,,-1.1363744050639182e-06,0.012865879407777324,-0.55,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4205,,8.4278197407282e-05,0.01295129397958967,-0.45,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4206,,-0.019615942252206323,-0.0067489264700239335,-0.35000000000000003,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4207,,-0.013322558898109025,-0.00045554311592663557,-0.25,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4208,,-0.015797664127575016,-0.002930648345392627,-0.15000000000000002,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4209,,-0.026545593947447214,-0.013678578165264825,-0.05,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4210,,-0.020580703089831103,-0.007713687307648714,0.05,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4211,,0.001966491362715322,0.014833507144897711,0.15000000000000002,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4212,,-0.011808597182020182,0.0010584186001622066,0.25,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4213,,-0.01595563956237792,-0.00308862378019553,0.35000000000000003,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4214,,-0.009748259858064018,0.003118755924118371,0.45,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4215,,-0.020514451961971214,-0.007647436179788825,0.55,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4216,,-0.007974941195920498,0.004892074586261891,0.6500000000000001,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4217,,-0.001652367004746088,0.011214648777436302,0.75,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4218,,0.00837884997238763,0.02124586575457002,0.8500000000000001,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4219,,0.02164344031659857,0.03451045609878096,0.95,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4220,,-0.009934491390594902,0.002932524391587487,1.05,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4221,,0.0032166831157046842,0.016083698897887074,1.1500000000000001,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4222,,-0.00388890848338273,0.00897810729879966,1.25,Sensory,Striatum,Sensory-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
