pid,eid,probe,subject,neuron_id,regions,dist_soma,theta,phi,spread,v_above,v_below,type
32be7608-6d32-4c8e-af5e-beb298ba8c73,7ab26936-81b3-482d-a60f-538e2e325f1e,probe00,ZFM-03330,379,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.14,0.4499999899417178,0.69230767683341,RS1
32be7608-6d32-4c8e-af5e-beb298ba8c73,7ab26936-81b3-482d-a60f-538e2e325f1e,probe00,ZFM-03330,383,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.14,1.1999999731778992,-0.31764705172356233,RS2
32be7608-6d32-4c8e-af5e-beb298ba8c73,7ab26936-81b3-482d-a60f-538e2e325f1e,probe00,ZFM-03330,389,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.1,0.5999999865889473,0.5999999865889563,RS1
32be7608-6d32-4c8e-af5e-beb298ba8c73,7ab26936-81b3-482d-a60f-538e2e325f1e,probe00,ZFM-03330,624,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1392,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1420,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1428,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1432,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06],15.0,180.0,,,,Und.
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1435,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06],15.0,180.0,,,,Und.
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1439,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06],15.0,180.0,,,,Und.
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1441,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06],15.0,180.0,,,,Und.
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1420,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.04,0.1999999955296512,-0.0,RS1
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1428,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.06,0.19999999552965117,-0.5999999865889507,RS1
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1432,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06],15.0,180.0,0.06,0.003846153760185608,-0.19999999552965209,RS2
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1441,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06],15.0,180.0,0.06,0.14999999664723868,0.5999999865889473,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,386,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,398,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,403,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,406,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,410,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,417,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,425,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,432,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,397,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,434,MOs2/3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,596,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,599,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,605,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,606,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,429,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,394,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,391,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,607,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,388,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,369,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.14,0.6136363499205268,0.8999999798834267,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,383,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,381,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,376,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,373,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,371,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,369,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,365,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,364,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,356,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,365,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.14,0.419999990612267,-0.5454545332626833,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,356,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.16,0.011249999748542903,0.6666666517655031,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,393,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,609,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,602,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,619,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,620,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.12,0.8999999798834322,-0.23999999463558264,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,619,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.12,0.2769230707333629,0.3999999910593458,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,606,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.16,1.4999999664724109,-0.5999999865889486,RS2
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,602,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.12,0.8999999798834267,0.4499999899417167,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,596,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.12,0.3857142770928981,-0.8999999798834332,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,432,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.06,0.5999999865889597,0.5999999865889473,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,614,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,417,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.14,0.34931506068535023,-0.007499999832361937,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,410,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.14,-1.4999999664723793,-1.427491250810552e-15,NS
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,406,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.06,0.14999999664723868,-0.5999999865889507,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,403,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.12,0.44210525327607175,-0.14999999664723876,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,624,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.12,0.5999999865889557,0.3999999910593017,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,394,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.14,0.49999998882413366,0.8999999798834266,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,397,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.12,0.5454545332626848,0.8999999798834267,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,391,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.16,0.4499999899417154,-0.8999999798834332,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,620,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,622,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,624,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,705,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,723,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,393,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.1,0.3857142770928978,-0.007499999832361937,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,705,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.16,0.19999999552965209,0.46874998952262,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,381,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.06,-0.5999999865889507,-0.003749999916180969,NS
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,383,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.16,0.8999999798834204,0.49999998882412866,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,386,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.12,0.4457142757517943,-0.007499999832361937,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,388,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.16,1.1999999731778992,0.5624999874271408,RS1
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,376,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.14,0.899999979883429,0.8999999798834364,RS1
1ab522ae-be8e-49d6-bec3-a2429c2692e0,91987e95-33ef-4af8-a2a9-377d26a97a52,probe00,ZFM-03332,303,VISa4,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
1ab522ae-be8e-49d6-bec3-a2429c2692e0,91987e95-33ef-4af8-a2a9-377d26a97a52,probe00,ZFM-03332,298,VISa4,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
1ab522ae-be8e-49d6-bec3-a2429c2692e0,91987e95-33ef-4af8-a2a9-377d26a97a52,probe00,ZFM-03332,292,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
1ab522ae-be8e-49d6-bec3-a2429c2692e0,91987e95-33ef-4af8-a2a9-377d26a97a52,probe00,ZFM-03332,276,VISa6b,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
1ab522ae-be8e-49d6-bec3-a2429c2692e0,91987e95-33ef-4af8-a2a9-377d26a97a52,probe00,ZFM-03332,290,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.14,0.5999999865889507,-1.1999999731778983,RS1
1ab522ae-be8e-49d6-bec3-a2429c2692e0,91987e95-33ef-4af8-a2a9-377d26a97a52,probe00,ZFM-03332,288,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.16,0.7058823371634737,1.199999973177895,RS1
1ab522ae-be8e-49d6-bec3-a2429c2692e0,91987e95-33ef-4af8-a2a9-377d26a97a52,probe00,ZFM-03332,292,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.16,0.4457142757517943,-1.4999999664723767,RS1
1ab522ae-be8e-49d6-bec3-a2429c2692e0,91987e95-33ef-4af8-a2a9-377d26a97a52,probe00,ZFM-03332,298,VISa4,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.06,0.0037499999161809683,-0.5999999865889516,RS2
1ab522ae-be8e-49d6-bec3-a2429c2692e0,91987e95-33ef-4af8-a2a9-377d26a97a52,probe00,ZFM-03332,290,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
1ab522ae-be8e-49d6-bec3-a2429c2692e0,91987e95-33ef-4af8-a2a9-377d26a97a52,probe00,ZFM-03332,288,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,,,,Und.
b9dd6c90-7984-4bb1-a095-6f5407e75a70,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe00,ZFM-03324,572,RSPd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06],10.0,180.0,,,,Und.
15589ad2-9972-445e-bf76-faffbffa56d8,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,ZFM-03324,421,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
15589ad2-9972-445e-bf76-faffbffa56d8,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,ZFM-03324,420,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
15589ad2-9972-445e-bf76-faffbffa56d8,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,ZFM-03324,420,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.06,0.5999999865889473,-0.003749999916180969,RS1
15589ad2-9972-445e-bf76-faffbffa56d8,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,ZFM-03324,424,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.04,0.29999999329447896,-0.0,RS1
15589ad2-9972-445e-bf76-faffbffa56d8,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,ZFM-03324,432,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.08,0.5999999865889597,-0.4499999899417165,RS1
15589ad2-9972-445e-bf76-faffbffa56d8,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe01,ZFM-03324,433,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.16,0.007499999832361935,-0.6428571444536962,RS2
b9dd6c90-7984-4bb1-a095-6f5407e75a70,91cb57bf-bf33-4fa4-9880-7c03da910ac2,probe00,ZFM-03324,567,RSPv6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,180.0,,,,Und.
